Congress,Name,District,Party,State,ImageUrl,Term
116,"Takano, Mark",41.0,Democratic,California,https://www.congress.gov/img/member/t000472_200.jpg,House of Representatives: 2013
116,"Wilson, Frederica S.",24.0,Democratic,Florida,https://www.congress.gov/img/member/w000808_200.jpg,House of Representatives: 2011
116,"Webster, Daniel",11.0,Republican,Florida,https://www.congress.gov/img/member/w000806_200.jpg,House of Representatives: 2011
116,"Johnson, Henry C. ""Hank""",4.0,Democratic,Georgia,https://www.congress.gov/img/member/j000288_200.jpg,House of Representatives: 2007
116,"Bilirakis, Gus M.",12.0,Republican,Florida,https://www.congress.gov/img/member/117_rp_fl_12_bilirakis_gus_200.jpg,House of Representatives: 2007
116,"Courtney, Joe",2.0,Democratic,Connecticut,https://www.congress.gov/img/member/c001069_200.jpg,House of Representatives: 2007
116,"Himes, James A.",4.0,Democratic,Connecticut,https://www.congress.gov/img/member/h001047_200.jpg,House of Representatives: 2009
116,"Larson, John B.",1.0,Democratic,Connecticut,https://www.congress.gov/img/member/l000557_200.jpg,House of Representatives: 1999
116,"DeGette, Diana",1.0,Democratic,Colorado,https://www.congress.gov/img/member/116_rp_co_1_degette_diana_200.jpg,House of Representatives: 1997
116,"Waters, Maxine",43.0,Democratic,California,https://www.congress.gov/img/member/w000187_200.jpg,House of Representatives: 1991
116,"Bishop, Sanford D.",2.0,Democratic,Georgia,https://www.congress.gov/img/member/b000490_200.jpg,House of Representatives: 1993
116,"Norton, Eleanor Holmes",0.0,Democratic,District of Columbia,https://www.congress.gov/img/member/116_dg_dc_norton_eleanor_200.jpg,House of Representatives: 1991
116,"Wasserman Schultz, Debbie",23.0,Democratic,Florida,https://www.congress.gov/img/member/116_rp_fl_23_wassermanschultz_debbie_200.jpg,House of Representatives: 2005
116,"Diaz-Balart, Mario",25.0,Republican,Florida,https://www.congress.gov/img/member/116_rp_fl_25_diazbalart_mario_200.jpg,House of Representatives: 2003
116,"Calvert, Ken",42.0,Republican,California,https://www.congress.gov/img/member/c000059_200.jpg,House of Representatives: 1993
116,"DeLauro, Rosa L.",3.0,Democratic,Connecticut,https://www.congress.gov/img/member/116_rp_ct_3_delauro_rosa_200.jpg,House of Representatives: 1991
116,"Harder, Josh",10.0,Democratic,California,https://www.congress.gov/img/member/h001090_200.jpg,House of Representatives: 2019
116,"Stanton, Greg",9.0,Democratic,Arizona,https://www.congress.gov/img/member/s001211_200.jpg,House of Representatives: 2019
116,"Gomez, Jimmy",34.0,Democratic,California,https://www.congress.gov/img/member/115_rp_ca_34_gomez_jimmy_200.jpg,House of Representatives: 2017
116,"Carbajal, Salud O.",24.0,Democratic,California,https://www.congress.gov/img/member/115_rp_ca_24_carbajal_salud_200.jpg,House of Representatives: 2017
116,"Khanna, Ro",17.0,Democratic,California,https://www.congress.gov/img/member/k000389_200.jpg,House of Representatives: 2017
116,"Torres, Norma J.",35.0,Democratic,California,https://www.congress.gov/img/member/t000474_200.jpg,House of Representatives: 2015
116,"Lieu, Ted",33.0,Democratic,California,https://www.congress.gov/img/member/l000582_200.jpg,House of Representatives: 2015
116,"Aguilar, Pete",31.0,Democratic,California,https://www.congress.gov/img/member/a000371_200.jpg,House of Representatives: 2015
116,"Westerman, Bruce",4.0,Republican,Arkansas,https://www.congress.gov/img/member/w000821_200.jpg,House of Representatives: 2015
116,"Radewagen, Aumua Amata Coleman",0.0,Republican,American Samoa,https://www.congress.gov/img/member/r000600_200.jpg,House of Representatives: 2015
116,"Brownley, Julia",26.0,Democratic,California,https://www.congress.gov/img/member/b001285_200.jpg,House of Representatives: 2013
116,"Swalwell, Eric",15.0,Democratic,California,https://www.congress.gov/img/member/s001193_200.jpg,House of Representatives: 2013
116,"LaMalfa, Doug",1.0,Republican,California,https://www.congress.gov/img/member/l000578_200.jpg,House of Representatives: 2013
116,"Chu, Judy",27.0,Democratic,California,https://www.congress.gov/img/member/c001080_200.jpg,House of Representatives: 2009
116,"Gosar, Paul A.",4.0,Republican,Arizona,https://www.congress.gov/img/member/g000565_200.jpg,House of Representatives: 2011
116,"McClintock, Tom",4.0,Republican,California,https://www.congress.gov/img/member/m001177_200.jpg,House of Representatives: 2009
116,"Pelosi, Nancy",12.0,Democratic,California,https://www.congress.gov/img/member/p000197_200.jpg,House of Representatives: 1987
116,"Thompson, Mike",5.0,Democratic,California,https://www.congress.gov/img/member/116_rp_ca_5_thompson_mike_200.jpg,House of Representatives: 1999
116,"Sherman, Brad",30.0,Democratic,California,https://www.congress.gov/img/member/s000344_200.jpg,House of Representatives: 1997
116,"Costa, Jim",16.0,Democratic,California,https://www.congress.gov/img/member/116_rp_ca_16_costa_jim_200.jpg,House of Representatives: 2005
116,"Grijalva, Raúl M.",3.0,Democratic,Arizona,https://www.congress.gov/img/member/g000551_200.jpg,House of Representatives: 2003
116,"Hill, J. French",2.0,Republican,Arkansas,https://www.congress.gov/img/member/h001072_200.jpg,House of Representatives: 2015
116,"Palmer, Gary J.",6.0,Republican,Alabama,https://www.congress.gov/img/member/p000609_200.jpg,House of Representatives: 2015
116,"Womack, Steve",3.0,Republican,Arkansas,https://www.congress.gov/img/member/117_rp_ar_3_womack_steve_200.jpg,House of Representatives: 2011
116,"Crawford, Eric A. ""Rick""",1.0,Republican,Arkansas,https://www.congress.gov/img/member/c001087_200.jpg,House of Representatives: 2011
116,"Sewell, Terri A.",7.0,Democratic,Alabama,https://www.congress.gov/img/member/s001185_200.jpg,House of Representatives: 2011
116,"Rogers, Mike D.",3.0,Republican,Alabama,https://www.congress.gov/img/member/116_rp_al_3_rogers_mike_200.jpg,House of Representatives: 2003
116,"McEachin, A. Donald",4.0,Democratic,Virginia,https://www.congress.gov/img/member/116_rp_va_4_mceachin_a_200.jpg,House of Representatives: 2017 - 2022
116,"Johnson, Eddie Bernice",30.0,Democratic,Texas,https://www.congress.gov/img/member/116_rp_tx_30_johnson_eddie_200.jpg,House of Representatives: 1993 - 2023
116,"Jacobs, Chris",27.0,Republican,New York,https://www.congress.gov/img/member/j000020_200.jpg,House of Representatives: 2020 - 2023
116,"Keller, Fred",12.0,Republican,Pennsylvania,https://www.congress.gov/img/member/k000395_200.jpg,House of Representatives: 2019 - 2023
116,"Luria, Elaine G.",2.0,Democratic,Virginia,https://www.congress.gov/img/member/l000591_200.jpg,House of Representatives: 2019 - 2023
116,"Taylor, Van",3.0,Republican,Texas,https://www.congress.gov/img/member/t000479_200.jpg,House of Representatives: 2019 - 2023
116,"Gonzalez, Anthony",16.0,Republican,Ohio,https://www.congress.gov/img/member/g000588_200.jpg,House of Representatives: 2019 - 2023
116,"Malinowski, Tom",7.0,Democratic,New Jersey,https://www.congress.gov/img/member/m001203_200.jpg,House of Representatives: 2019 - 2023
116,"Axne, Cynthia",3.0,Democratic,Iowa,https://www.congress.gov/img/member/a000378_200.jpg,House of Representatives: 2019 - 2023
116,"San Nicolas, Michael F. Q.",0.0,Democratic,Guam,https://www.congress.gov/img/member/s001204_200.jpg,House of Representatives: 2019 - 2023
116,"Lamb, Conor",17.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/115_rp_pa_18_lamb_conor_200.jpg,House of Representatives: 2018 - 2023
116,"Cheney, Liz",0.0,Republican,Wyoming,https://www.congress.gov/img/member/c001109_200.jpg,House of Representatives: 2017 - 2023
116,"Brown, Anthony G.",4.0,Democratic,Maryland,https://www.congress.gov/img/member/b001304_200.jpg,House of Representatives: 2017 - 2023
116,"Hollingsworth, Trey",9.0,Republican,Indiana,https://www.congress.gov/img/member/115_rp_in_9_hollingsworth_trey_200.jpg,House of Representatives: 2017 - 2023
116,"Demings, Val Butler",10.0,Democratic,Florida,https://www.congress.gov/img/member/d000627_200.jpg,House of Representatives: 2017 - 2023
116,"Murphy, Stephanie N.",7.0,Democratic,Florida,https://www.congress.gov/img/member/m001202_200.jpg,House of Representatives: 2017 - 2023
116,"Lawson, Al, Jr.",5.0,Democratic,Florida,https://www.congress.gov/img/member/116_rp_fl_5_lawson_al_200.jpg,House of Representatives: 2017 - 2023
116,"O'Halleran, Tom",1.0,Democratic,Arizona,https://www.congress.gov/img/member/o000171_200.jpg,House of Representatives: 2017 - 2023
116,"Katko, John",24.0,Republican,New York,https://www.congress.gov/img/member/115_rp_ny_24_katko_john_200.jpg,House of Representatives: 2015 - 2023
116,"Rice, Kathleen M.",4.0,Democratic,New York,https://www.congress.gov/img/member/r000602_200.jpg,House of Representatives: 2015 - 2023
116,"Zeldin, Lee M.",1.0,Republican,New York,https://www.congress.gov/img/member/z000017_200.jpg,House of Representatives: 2015 - 2023
116,"Lawrence, Brenda L.",14.0,Democratic,Michigan,https://www.congress.gov/img/member/l000581_200.jpg,House of Representatives: 2015 - 2023
116,"Hice, Jody B.",10.0,Republican,Georgia,https://www.congress.gov/img/member/h001071_200.jpg,House of Representatives: 2015 - 2023
116,"Rice, Tom",7.0,Republican,South Carolina,https://www.congress.gov/img/member/r000597_200.jpg,House of Representatives: 2013 - 2023
116,"Maloney, Sean Patrick",18.0,Democratic,New York,https://www.congress.gov/img/member/m001185_200.jpg,House of Representatives: 2013 - 2023
116,"Walorski, Jackie",2.0,Republican,Indiana,https://www.congress.gov/img/member/w000813_200.jpg,House of Representatives: 2013 - 2022
116,"Bustos, Cheri",17.0,Democratic,Illinois,https://www.congress.gov/img/member/b001286_200.jpg,House of Representatives: 2013 - 2023
116,"Davis, Rodney",13.0,Republican,Illinois,https://www.congress.gov/img/member/d000619_200.jpg,House of Representatives: 2013 - 2023
116,"Lowenthal, Alan S.",47.0,Democratic,California,https://www.congress.gov/img/member/l000579_200.jpg,House of Representatives: 2013 - 2023
116,"Speier, Jackie",14.0,Democratic,California,https://www.congress.gov/img/member/s001175_200.jpg,House of Representatives: 2008 - 2023
116,"Sires, Albio",8.0,Democratic,New Jersey,https://www.congress.gov/img/member/s001165_200.jpg,House of Representatives: 2005 - 2023
116,"Reed, Tom",23.0,Republican,New York,https://www.congress.gov/img/member/r000585_200.jpg,House of Representatives: 2010 - 2022
116,"McKinley, David B.",1.0,Republican,West Virginia,https://www.congress.gov/img/member/m001180_200.jpg,House of Representatives: 2011 - 2023
116,"Herrera Beutler, Jaime",3.0,Republican,Washington,https://www.congress.gov/img/member/h001056_200.jpg,House of Representatives: 2011 - 2023
116,"Gibbs, Bob",7.0,Republican,Ohio,https://www.congress.gov/img/member/g000563_200.jpg,House of Representatives: 2011 - 2023
116,"Palazzo, Steven M.",4.0,Republican,Mississippi,https://www.congress.gov/img/member/p000601_200.jpg,House of Representatives: 2011 - 2023
116,"Long, Billy",7.0,Republican,Missouri,https://www.congress.gov/img/member/l000576_200.jpg,House of Representatives: 2011 - 2023
116,"Hartzler, Vicky",4.0,Republican,Missouri,https://www.congress.gov/img/member/h001053_200.jpg,House of Representatives: 2011 - 2023
116,"Kinzinger, Adam",16.0,Republican,Illinois,https://www.congress.gov/img/member/k000378_200.jpg,House of Representatives: 2011 - 2023
116,"Bass, Karen",37.0,Democratic,California,https://www.congress.gov/img/member/115_rp_ca_37_bass_karen_200.jpg,House of Representatives: 2011 - 2022
116,"Brooks, Mo",5.0,Republican,Alabama,https://www.congress.gov/img/member/b001274_200.jpg,House of Representatives: 2011 - 2023
116,"Yarmuth, John A.",3.0,Democratic,Kentucky,https://www.congress.gov/img/member/y000062_200.jpg,House of Representatives: 2007 - 2023
116,"Perlmutter, Ed",7.0,Democratic,Colorado,https://www.congress.gov/img/member/p000593_200.jpg,House of Representatives: 2007 - 2023
116,"McNerney, Jerry",9.0,Democratic,California,https://www.congress.gov/img/member/m001166_200.jpg,House of Representatives: 2007 - 2023
116,"Schrader, Kurt",5.0,Democratic,Oregon,https://www.congress.gov/img/member/s001180_200.jpg,House of Representatives: 2009 - 2023
116,"Kirkpatrick, Ann",2.0,Democratic,Arizona,https://www.congress.gov/img/member/k000368_200.jpg,"House of Representatives: 2009 - 2011
House of Representatives: 2013 - 2017
House of Representatives: 2019 - 2023"
116,"Price, David E.",4.0,Democratic,North Carolina,https://www.congress.gov/img/member/p000523_200.jpg,"House of Representatives: 1987 - 1995
House of Representatives: 1997 - 2023"
116,"Portman, Rob",,Republican,Ohio,https://www.congress.gov/img/member/p000449_200.jpg,"House of Representatives: 1993 - 2007
Senate: 2011 - 2023"
116,"Toomey, Patrick",,Republican,Pennsylvania,https://www.congress.gov/img/member/t000461_200.jpg,"House of Representatives: 1999 - 2005
Senate: 2011 - 2023"
116,"Kind, Ron",3.0,Democratic,Wisconsin,https://www.congress.gov/img/member/116_rp_wi_3_kind_ron_200.jpg,House of Representatives: 1997 - 2023
116,"Brady, Kevin",8.0,Republican,Texas,https://www.congress.gov/img/member/b000755_200.jpg,House of Representatives: 1997 - 2023
116,"Blunt, Roy",,Republican,Missouri,https://www.congress.gov/img/member/b000575_200.jpg,"House of Representatives: 1997 - 2011
Senate: 2011 - 2023"
116,"Young, Don",0.0,Republican,Alaska,https://www.congress.gov/img/member/116_rp_ak_0_young_don_200.jpg,House of Representatives: 1973 - 2022
116,"Upton, Fred",6.0,Republican,Michigan,https://www.congress.gov/img/member/u000031_200.jpg,House of Representatives: 1987 - 2023
116,"Shelby, Richard C.",,Republican,Alabama,https://www.congress.gov/img/member/s000320_200.jpg,"House of Representatives: 1979 - 1987
Senate: 1987 - 2023"
116,"Rush, Bobby L.",1.0,Democratic,Illinois,https://www.congress.gov/img/member/r000515_200.jpg,House of Representatives: 1993 - 2023
116,"Roybal-Allard, Lucille",40.0,Democratic,California,https://www.congress.gov/img/member/r000486_200.jpg,House of Representatives: 1993 - 2023
116,"Maloney, Carolyn B.",12.0,Democratic,New York,https://www.congress.gov/img/member/116_rp_ny_12_maloney_carolyn_200.jpg,House of Representatives: 1993 - 2023
116,"Leahy, Patrick J.",,Democratic,Vermont,https://www.congress.gov/img/member/l000174_200.jpg,Senate: 1975 - 2023
116,"Gohmert, Louie",1.0,Republican,Texas,https://www.congress.gov/img/member/116_rp_tx_1_gohmert_louie_200.jpg,House of Representatives: 2005 - 2023
116,"Butterfield, G. K.",1.0,Democratic,North Carolina,https://www.congress.gov/img/member/b001251_200.jpg,House of Representatives: 2004 - 2022
116,"Ryan, Tim",13.0,Democratic,Ohio,https://www.congress.gov/img/member/116_rp_oh_13_ryan_tim_200.jpg,House of Representatives: 2003 - 2023
116,"Langevin, James R.",2.0,Democratic,Rhode Island,https://www.congress.gov/img/member/116_rp_ri_2_langevin_james_200.jpg,House of Representatives: 2001 - 2023
116,"Cooper, Jim",5.0,Democratic,Tennessee,https://www.congress.gov/img/member/c000754_200.jpg,"House of Representatives: 1983 - 1995
House of Representatives: 2003 - 2023"
116,"Chabot, Steve",1.0,Republican,Ohio,https://www.congress.gov/img/member/c000266_200.jpg,"House of Representatives: 1995 - 2009
House of Representatives: 2011 - 2023"
116,"Burr, Richard",,Republican,North Carolina,https://www.congress.gov/img/member/b001135_200.jpg,"House of Representatives: 1995 - 2005
Senate: 2005 - 2023"
116,"Doyle, Michael F.",18.0,Democratic,Pennsylvania,https://www.congress.gov/img/member/116_rp_pa_18_doyle_michael_200.jpg,House of Representatives: 1995 - 2022
116,"DeFazio, Peter A.",4.0,Democratic,Oregon,https://www.congress.gov/img/member/d000191_200.jpg,House of Representatives: 1987 - 2023
116,"Levin, Andy",9.0,Democratic,Michigan,N/A,House of Representatives: 2019 - 2023
116,"Loeffler, Kelly",,Republican,Georgia,https://www.congress.gov/img/member/l000594_200.jpg,Senate: 2020 - 2021
116,"Wright, Ron",6.0,Republican,Texas,https://www.congress.gov/img/member/w000827_200.jpg,House of Representatives: 2019 - 2021
116,"Delgado, Antonio",19.0,Democratic,New York,https://www.congress.gov/img/member/d000630_200.jpg,House of Representatives: 2019 - 2022
116,"Haaland, Debra A.",1.0,Democratic,New Mexico,https://www.congress.gov/img/member/h001080_200.jpg,House of Representatives: 2019 - 2021
116,"Hagedorn, Jim",1.0,Republican,Minnesota,https://www.congress.gov/img/member/h001088_200.jpg,House of Representatives: 2019 - 2022
116,"Crist, Charlie",13.0,Democratic,Florida,https://www.congress.gov/img/member/116_rp_fl_13_crist_charlie_200.jpg,House of Representatives: 2017 - 2022
116,"Harris, Kamala D.",,Democratic,California,https://www.congress.gov/img/member/h001075_200.jpg,Senate: 2017 - 2021
116,"Vela, Filemon",34.0,Democratic,Texas,https://www.congress.gov/img/member/v000132_200.jpg,House of Representatives: 2013 - 2022
116,"Deutch, Theodore E.",22.0,Democratic,Florida,https://www.congress.gov/img/member/d000610_200.jpg,House of Representatives: 2010 - 2022
116,"Stivers, Steve",15.0,Republican,Ohio,https://www.congress.gov/img/member/s001187_200.jpg,House of Representatives: 2011 - 2021
116,"Richmond, Cedric L.",2.0,Democratic,Louisiana,https://www.congress.gov/img/member/r000588_200.jpg,House of Representatives: 2011 - 2021
116,"Fudge, Marcia L.",11.0,Democratic,Ohio,https://www.congress.gov/img/member/f000455_200.jpg,House of Representatives: 2008 - 2021
116,"Fortenberry, Jeff",1.0,Republican,Nebraska,https://www.congress.gov/img/member/116_rp_ne_1_fortenberry_jeff_200.jpg,House of Representatives: 2005 - 2022
116,"Nunes, Devin",22.0,Republican,California,https://www.congress.gov/img/member/n000181_200.jpg,House of Representatives: 2003 - 2022
116,"Hastings, Alcee L.",20.0,Democratic,Florida,https://www.congress.gov/img/member/h000324_200.jpg,House of Representatives: 1993 - 2021
116,"Hall, Kwanza",5.0,Democratic,Georgia,https://www.congress.gov/img/member/h001092_200.jpg,House of Representatives: 2020 - 2021
116,"Riggleman, Denver",5.0,Republican,Virginia,https://www.congress.gov/img/member/r000611_200.jpg,House of Representatives: 2019 - 2021
116,"McAdams, Ben",4.0,Democratic,Utah,https://www.congress.gov/img/member/m001209_200.jpg,House of Representatives: 2019 - 2021
116,"Cunningham, Joe",1.0,Democratic,South Carolina,https://www.congress.gov/img/member/c001122_200.jpg,House of Representatives: 2019 - 2021
116,"Horn, Kendra S.",5.0,Democratic,Oklahoma,https://www.congress.gov/img/member/h001083_200.jpg,House of Representatives: 2019 - 2021
116,"Brindisi, Anthony",22.0,Democratic,New York,https://www.congress.gov/img/member/b001308_200.jpg,House of Representatives: 2019 - 2021
116,"Rose, Max",11.0,Democratic,New York,https://www.congress.gov/img/member/r000613_200.jpg,House of Representatives: 2019 - 2021
116,"Torres Small, Xochitl",2.0,Democratic,New Mexico,https://www.congress.gov/img/member/t000484_200.jpg,House of Representatives: 2019 - 2021
116,"Watkins, Steve",2.0,Republican,Kansas,https://www.congress.gov/img/member/w000824_200.jpg,House of Representatives: 2019 - 2021
116,"Finkenauer, Abby",1.0,Democratic,Iowa,https://www.congress.gov/img/member/f000467_200.jpg,House of Representatives: 2019 - 2021
116,"Shalala, Donna E.",27.0,Democratic,Florida,https://www.congress.gov/img/member/s001206_200.jpg,House of Representatives: 2019 - 2021
116,"Mucarsel-Powell, Debbie",26.0,Democratic,Florida,https://www.congress.gov/img/member/m001207_200.jpg,House of Representatives: 2019 - 2021
116,"Spano, Ross",15.0,Republican,Florida,https://www.congress.gov/img/member/s001210_200.jpg,House of Representatives: 2019 - 2021
116,"Rouda, Harley",48.0,Democratic,California,https://www.congress.gov/img/member/r000616_200.jpg,House of Representatives: 2019 - 2021
116,"Hill, Katie",25.0,Democratic,California,https://www.congress.gov/img/member/h001087_200.jpg,House of Representatives: 2019 - 2019
116,"Cox, TJ",21.0,Democratic,California,https://www.congress.gov/img/member/c001124_200.jpg,House of Representatives: 2019 - 2021
116,"Jones, Doug",,Democratic,Alabama,https://www.congress.gov/img/member/115_sr_al_jones_doug_200.jpg,Senate: 2018 - 2021
116,"Gianforte, Greg",0.0,Republican,Montana,https://www.congress.gov/img/member/115_rp_mt_0_gianforte_greg_200.jpg,House of Representatives: 2017 - 2021
116,"Mitchell, Paul",10.0,Independent,Michigan,https://www.congress.gov/img/member/m001201_200.jpg,House of Representatives: 2017 - 2021
116,"Rooney, Francis",19.0,Republican,Florida,https://www.congress.gov/img/member/r000607_200.jpg,House of Representatives: 2017 - 2021
116,"Perdue, David",,Republican,Georgia,https://www.congress.gov/img/member/p000612_200.jpg,Senate: 2015 - 2021
116,"Hurd, Will",23.0,Republican,Texas,https://www.congress.gov/img/member/h001073_200.jpg,House of Representatives: 2015 - 2021
116,"Ratcliffe, John",4.0,Republican,Texas,https://www.congress.gov/img/member/r000601_200.jpg,House of Representatives: 2015 - 2020
116,"Walker, Mark",6.0,Republican,North Carolina,https://www.congress.gov/img/member/w000819_200.jpg,House of Representatives: 2015 - 2021
116,"Abraham, Ralph Lee",5.0,Republican,Louisiana,https://www.congress.gov/img/member/a000374_200.jpg,House of Representatives: 2015 - 2021
116,"McSally, Martha",,Republican,Arizona,https://www.congress.gov/img/member/m001197_200.jpg,"House of Representatives: 2015 - 2019
Senate: 2019 - 2020"
116,"Byrne, Bradley",1.0,Republican,Alabama,https://www.congress.gov/img/member/b001289_200.jpg,House of Representatives: 2014 - 2021
116,"Kennedy, Joseph P., III",4.0,Democratic,Massachusetts,https://www.congress.gov/img/member/k000379_200.jpg,House of Representatives: 2013 - 2021
116,"Heck, Denny",10.0,Democratic,Washington,https://www.congress.gov/img/member/h001064_200.jpg,House of Representatives: 2013 - 2021
116,"Collins, Chris",27.0,Republican,New York,https://www.congress.gov/img/member/c001092_200.jpg,House of Representatives: 2013 - 2019
116,"Holding, George",2.0,Republican,North Carolina,https://www.congress.gov/img/member/h001065_200.jpg,House of Representatives: 2013 - 2021
116,"Meadows, Mark",11.0,Republican,North Carolina,https://www.congress.gov/img/member/m001187_200.jpg,House of Representatives: 2013 - 2020
116,"Brooks, Susan W.",5.0,Republican,Indiana,https://www.congress.gov/img/member/b001284_200.jpg,House of Representatives: 2013 - 2021
116,"Gabbard, Tulsi",2.0,Democratic,Hawaii,https://www.congress.gov/img/member/g000571_200.jpg,House of Representatives: 2013 - 2021
116,"Collins, Doug",9.0,Republican,Georgia,https://www.congress.gov/img/member/c001093_200.jpg,House of Representatives: 2013 - 2021
116,"Yoho, Ted S.",3.0,Republican,Florida,https://www.congress.gov/img/member/y000065_200.jpg,House of Representatives: 2013 - 2021
116,"Cook, Paul",8.0,Republican,California,https://www.congress.gov/img/member/c001094_200.jpg,House of Representatives: 2013 - 2020
116,"Graves, Tom",14.0,Republican,Georgia,https://www.congress.gov/img/member/g000560_200.jpg,House of Representatives: 2010 - 2020
116,"Duffy, Sean P.",7.0,Republican,Wisconsin,https://www.congress.gov/img/member/d000614_200.jpg,House of Representatives: 2011 - 2019
116,"Flores, Bill",17.0,Republican,Texas,https://www.congress.gov/img/member/f000461_200.jpg,House of Representatives: 2011 - 2021
116,"Marino, Tom",12.0,Republican,Pennsylvania,https://www.congress.gov/img/member/m001179_200.jpg,House of Representatives: 2011 - 2019
116,"Amash, Justin",3.0,Libertarian,Michigan,https://www.congress.gov/img/member/a000367_200.jpg,House of Representatives: 2011 - 2021
116,"Woodall, Rob",7.0,Republican,Georgia,https://www.congress.gov/img/member/w000810_200.jpg,House of Representatives: 2011 - 2021
116,"Gardner, Cory",,Republican,Colorado,https://www.congress.gov/img/member/g000562_200.jpg,"House of Representatives: 2011 - 2015
Senate: 2015 - 2021"
116,"Tipton, Scott  R.",3.0,Republican,Colorado,https://www.congress.gov/img/member/t000470_200.jpg,House of Representatives: 2011 - 2021
116,"Roby, Martha",2.0,Republican,Alabama,https://www.congress.gov/img/member/r000591_200.jpg,House of Representatives: 2011 - 2021
116,"Loebsack, David",2.0,Democratic,Iowa,https://www.congress.gov/img/member/l000565_200.jpg,House of Representatives: 2007 - 2021
116,"Olson, Pete",22.0,Republican,Texas,https://www.congress.gov/img/member/o000168_200.jpg,House of Representatives: 2009 - 2021
116,"Roe, David P.",1.0,Republican,Tennessee,https://www.congress.gov/img/member/r000582_200.jpg,House of Representatives: 2009 - 2021
116,"Hunter, Duncan D.",50.0,Republican,California,https://www.congress.gov/img/member/h001048_200.jpg,House of Representatives: 2009 - 2020
116,"Peterson, Collin C.",7.0,Democratic,Minnesota,https://www.congress.gov/img/member/p000258_200.jpg,House of Representatives: 1991 - 2021
116,"Isakson, Johnny",,Republican,Georgia,https://www.congress.gov/img/member/i000055_200.jpg,"House of Representatives: 1999 - 2005
Senate: 2005 - 2019"
116,"Walden, Greg",2.0,Republican,Oregon,https://www.congress.gov/img/member/w000791_200.jpg,House of Representatives: 1999 - 2021
116,"Udall, Tom",,Democratic,New Mexico,https://www.congress.gov/img/member/u000039_200.jpg,"House of Representatives: 1999 - 2009
Senate: 2009 - 2021"
116,"Enzi, Michael B.",,Republican,Wyoming,https://www.congress.gov/img/member/e000285_200.jpg,Senate: 1997 - 2021
116,"Shimkus, John",15.0,Republican,Illinois,https://www.congress.gov/img/member/s000364_200.jpg,House of Representatives: 1997 - 2021
116,"Visclosky, Peter J.",1.0,Democratic,Indiana,https://www.congress.gov/img/member/v000108_200.jpg,House of Representatives: 1985 - 2021
116,"Thornberry, Mac",13.0,Republican,Texas,https://www.congress.gov/img/member/t000238_200.jpg,House of Representatives: 1995 - 2021
116,"Serrano, Jose E.",15.0,Democratic,New York,https://www.congress.gov/img/member/s000248_200.jpg,House of Representatives: 1989 - 2021
116,"Sensenbrenner, F. James, Jr.",5.0,Republican,Wisconsin,https://www.congress.gov/img/member/s000244_200.jpg,House of Representatives: 1979 - 2021
116,"Roberts, Pat",,Republican,Kansas,https://www.congress.gov/img/member/r000307_200.jpg,"House of Representatives: 1981 - 1997
Senate: 1997 - 2021"
116,"Lowey, Nita M.",17.0,Democratic,New York,https://www.congress.gov/img/member/l000480_200.jpg,House of Representatives: 1989 - 2021
116,"Marchant, Kenny",24.0,Republican,Texas,https://www.congress.gov/img/member/m001158_200.jpg,House of Representatives: 2005 - 2021
116,"Conaway, K. Michael",11.0,Republican,Texas,https://www.congress.gov/img/member/c001062_200.jpg,House of Representatives: 2005 - 2021
116,"Lipinski, Daniel",3.0,Democratic,Illinois,https://www.congress.gov/img/member/l000563_200.jpg,House of Representatives: 2005 - 2021
116,"Bishop, Rob",1.0,Republican,Utah,https://www.congress.gov/img/member/b001250_200.jpg,House of Representatives: 2003 - 2021
116,"King, Steve",4.0,Republican,Iowa,https://www.congress.gov/img/member/k000362_200.jpg,House of Representatives: 2003 - 2021
116,"Alexander, Lamar",,Republican,Tennessee,https://www.congress.gov/img/member/a000360_200.jpg,Senate: 2003 - 2021
116,"Clay, Wm. Lacy",1.0,Democratic,Missouri,https://www.congress.gov/img/member/c001049_200.jpg,House of Representatives: 2001 - 2021
116,"Davis, Susan A.",53.0,Democratic,California,https://www.congress.gov/img/member/d000598_200.jpg,House of Representatives: 2001 - 2021
116,"Engel, Eliot L.",16.0,Democratic,New York,https://www.congress.gov/img/member/e000179_200.jpg,House of Representatives: 1989 - 2021
116,"Cummings, Elijah E.",7.0,Democratic,Maryland,https://www.congress.gov/img/member/c000984_200.jpg,House of Representatives: 1995 - 2019
116,"Lewis, John",5.0,Democratic,Georgia,https://www.congress.gov/img/member/l000287_200.jpg,House of Representatives: 1987 - 2020
116,"King, Peter T.",2.0,Republican,New York,https://www.congress.gov/img/member/k000210_200.jpg,House of Representatives: 1993 - 2021
116,"Jones, Walter B., Jr.",3.0,Republican,North Carolina,https://www.congress.gov/img/member/j000255_200.jpg,House of Representatives: 1995 - 2019
115,"Menendez, Robert",,Democratic,New Jersey,https://www.congress.gov/img/member/m000639_200.jpg,"House of Representatives: 1993 - 2006
Senate: 2006 - 2024"
115,"Pascrell, Bill",9.0,Democratic,New Jersey,https://www.congress.gov/img/member/116_rp_nj_9_pascrell_bill_200.jpg,House of Representatives: 1997 - 2024
115,"Grothman, Glenn",6.0,Republican,Wisconsin,https://www.congress.gov/img/member/116_rp_wi_6_grothman_glenn_200.jpg,House of Representatives: 2015
